Issue,Volume,Title,Subtitle,Keywords,Abstract,Keywords,Link
Journal of Pidgin and Creole Languages 35:1,Volume 35 (2020),Árabi Júba: Un pidgin-créole du Soudan du Sud. Stefano Manfredi,,,,https://benjamins.com//catalog/jpcl.00051.nak
Journal of Pidgin and Creole Languages 35:1,Volume 35 (2020),"Schwegler, Armin Kirschen, Bryan, and Maglia, Graciela (eds.). Orality, identity, and resistance in Palenque (Colombia): An interdisciplinary approach",,,,https://benjamins.com//catalog/jpcl.00052.lip
Journal of Pidgin and Creole Languages 35:1,Volume 35 (2020),Nominal contact in Michif. By Carrie Gillon and Nicole Rosen,,,,https://benjamins.com//catalog/jpcl.00053.lan
Journal of Pidgin and Creole Languages 35:1,Volume 35 (2020),Negation and negative concord: The view from creoles. Edited by Viviane Déprez & Fabiola Henri,,,,https://benjamins.com//catalog/jpcl.00054.hag
Journal of Pidgin and Creole Languages 35:1,Volume 35 (2020),"Dictionnaire étymologique des créoles français d’Amérique. Première Partie: Mots d’origine française. 3 volumes. By Annegret Bollée, Dominique Fattier & Ingrid Neumann-Holzschuh",,,,https://benjamins.com//catalog/jpcl.00055.vil
Journal of Pidgin and Creole Languages 35:1,Volume 35 (2020),"The Portuguese language continuum in Africa and Brazil. By Laura Álvarez López, Perpétua Gonçalves and Juanito Ornelas de Avelar",,,,https://benjamins.com//catalog/jpcl.00056.rov
Journal of Pidgin and Creole Languages 34:2,Volume 34 (2019),In memory of Derek Bickerton (1926–2018),,,,https://benjamins.com//catalog/jpcl.00038.obi
Journal of Pidgin and Creole Languages 34:2,Volume 34 (2019),The perfect in English-lexifier pidgins and creoles,A comparative study,"English-lexifier pidgins and creoles, typology, perfect of result, experiential, persistent situation, recent past, perfective, substrate influence, creole exceptionalism, grammaticalization","This study investigates the expression of perfect meanings in thirty English-lexifier pidgins and creoles or related varieties, such as African American Vernacular English or Singlish. The data were elicited with the help of sixteen sentences and a short text from Dahl’s (1985: 198–206) typological tense-aspect questionnaire. The perfective, as the perfect’s ‘anti-prototype’ (Dahl 2014: 273), is also considered. The possession of a grammaticalized perfect category is particularly frequent in West Africa, where it is likely to constitute a case of substrate influence; moreover, the gram is considerably less frequent in English-lexifier pidgins and creoles than in non-creole languages, which may be related to recent grammaticalization processes.",https://benjamins.com//catalog/jpcl.00039.hac
Journal of Pidgin and Creole Languages 34:2,Volume 34 (2019),The formation of the Kallawaya language,,"Kallawaya, mixed and secret language, lexical re-orientation, selective replication, Bolivia","In this paper, I will discuss the question of the formation of the mixed and secret Kallawaya language, spoken by traditional herbalists at Lake Titicaca, Bolivia. The parental languages of Kallawaya are Southern Quechua (Quechua IIC), which provided the grammar, and now-extinct Pukina, which presumably supplied the lexicon. I argue that Kallawaya arose from lexical re-orientation, having been created by Quechua native speakers. As such it does not present an instance of selective replication (Matras 2000). To support this claim, I will discuss lexical, grammatical, and structural evidence. In contrast to what has been claimed by Stark (1972), only a small part of the Kallawaya lexicon links to Pukina. Moreover, the Kallawaya grammar is as good as identical to that of Southern Quechua but contains some grammatical markers that do not trace back to Quechua or Aymara. It is the aim of this paper to concentrate on these deviant markers, investigating possible relationships with Pukina. I will show that demonstrated links to Pukina are scarce and that the formation of Kallawaya is better explained as a case of lexical re-orientation.",https://benjamins.com//catalog/jpcl.00040.han
Journal of Pidgin and Creole Languages 34:2,Volume 34 (2019),Plurality and definiteness in Mauritian and Haitian creoles,,"Plural inclusive, Plural exclusive, Definite Plural, Plural Maximality, Definiteness strong, Definiteness weak, Semantic Definiteness, Pragmatic Definiteness, Specificity, Bare Nouns, Nominal structure, Plural syntax, Definiteness and movement","In addition to plurality, creole plural morphemes impart an additional meaning of definiteness or specificity to the nominal expressions they mark. As of yet, there is no precise characterization either empirical or theoretical of the semantic/pragmatic dimensions they convey. Furthermore, the question of whether this added meaning is largely fixed across distinct creoles and plural morphemes, or subject to variations has never been examined. With the goal of bringing new insights intothese questions, this paper reports the results of a comparativestudy of the properties of two creole plural morphemes in two distinct French-lexifier creoles, Haitian Creole (HC) and Mauritian Creole (MC).Besides relying on native speaker intuitions, a detailed comparative qualitative and quantitative study of the uses of these plural morphemes was conducted in a textual corpus in two adaptations of the story of the Little Prince by Antoine De St Exupery, in Haitian Creole and in Mauritian Creole respectively. The results of this comparative investigation clearly demonstrate that the use of plural morphemes in the two creoles, though similarin a number of respects, also differ quite systematically. We observe that the distinctions noted closely mirror the uses of the singular definite marker ‘la’ bv’ also argued to subtly diverge in these two creoles (Wespel 2008, Déprez 2016, in preparation). The paper analyzes this mirroring effect as a consequence of the positions that the plural morphemes come to occupy in the nominal structure and of the way the structure building operations are constrained in the different creoles. Concretely it is argued that the plural morphemes come to derivationally occupy the position of definite articles in each of the languages, and that this derivational process is obligatory in Haitian Creole due to the pronominal nature of its plural morpheme, but remains optional in Mauritian.",https://benjamins.com//catalog/jpcl.00041.dep
